date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:49	33420/33420	URF---	200	added ('OK%20(cached)')	image/jpeg		https://preview.colorlib.com/theme/namaste/img/blog/2.jpg	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/img/blog/2.jpg	(from https://preview.colorlib.com/theme/namaste/blog.html)
16:54:49	21882/21882	URF---	200	added ('OK%20(cached)')	image/jpeg		https://preview.colorlib.com/theme/namaste/img/blog/1.jpg	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/img/blog/1.jpg	(from https://preview.colorlib.com/theme/namaste/blog.html)
16:54:49	11806/11806	URF---	200	added ('OK%20(cached)')	image/jpeg		https://preview.colorlib.com/theme/namaste/img/blog/3.jpg	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/img/blog/3.jpg	(from https://preview.colorlib.com/theme/namaste/blog.html)
16:54:49	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22912ec66d7572ff821749319396470bde%22	https://preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfont.svg?v=4.7.0	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfont3e6e.svg	(from https://preview.colorlib.com/theme/namaste/css/font-awesome.min.css)
16:54:49	1223/1223	URF---	200	added ('OK%20(cached)')	image/png		https://preview.colorlib.com/theme/namaste/img/search-icon.png	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/img/search-icon.png	(from https://preview.colorlib.com/theme/namaste/blog.html)
16:54:49	2056/2056	URF---	200	added ('OK%20(cached)')	image/jpeg		https://preview.colorlib.com/theme/namaste/img/blog-widget/1.jpg	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/img/blog-widget/1.jpg	(from https://preview.colorlib.com/theme/namaste/blog.html)
16:54:49	2600/2600	URF---	200	added ('OK%20(cached)')	image/jpeg		https://preview.colorlib.com/theme/namaste/img/blog-widget/2.jpg	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/img/blog-widget/2.jpg	(from https://preview.colorlib.com/theme/namaste/blog.html)
16:54:49	9/9	---MCZ	404	error ('Not%20Found')	text/plain	date:Mon,%2026%20Jan%202026%2000:54:49%20GMT	https://preview.colorlib.com/theme/namaste/css/owl.video.play.png	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/css/owl.video.play.png	(from https://preview.colorlib.com/theme/namaste/css/owl.carousel.min.css)
16:54:50	2497/2497	URF---	200	added ('OK%20(cached)')	image/jpeg		https://preview.colorlib.com/theme/namaste/img/blog-widget/3.jpg	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/img/blog-widget/3.jpg	(from https://preview.colorlib.com/theme/namaste/blog.html)
16:54:50	356583/356583	URF---	200	added ('OK%20(cached)')	image/png		https://preview.colorlib.com/theme/namaste/img/page-top-bg/4.png	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/img/page-top-bg/4.png	(from https://preview.colorlib.com/theme/namaste/contact.html)
16:54:50	165742/165742	UR-MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674f50d287a8c48dc19ba404d20fe713%22	https://preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfont.eot?	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfontd41d.eot	(from https://preview.colorlib.com/theme/namaste/css/font-awesome.min.css)
16:54:50	165742/165742	UR-MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674f50d287a8c48dc19ba404d20fe713%22	https://preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfont.eot?v=4.7.0	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfont3e6e.eot	(from https://preview.colorlib.com/theme/namaste/css/font-awesome.min.css)
16:54:50	77160/77160	URF---	200	added ('OK%20(cached)')	application/woff2		https://preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfont.woff2?v=4.7.0	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfont3e6e.woff2	(from https://preview.colorlib.com/theme/namaste/css/font-awesome.min.css)
16:54:50	98024/98024	URF---	200	added ('OK%20(cached)')	application/woff		https://preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfont.woff?v=4.7.0	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/fontawesome-webfont3e6e.woff	(from https://preview.colorlib.com/theme/namaste/css/font-awesome.min.css)
16:54:51	26994/26994	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22786e2b42fe9ad2e8b5ad5ee3396109a1%22	https://preview.colorlib.com/theme/namaste/icon-fonts/Flaticon.eot	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/Flaticon.eot	(from https://preview.colorlib.com/theme/namaste/css/flaticon.css)
16:54:51	26994/26994	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22786e2b42fe9ad2e8b5ad5ee3396109a1%22	https://preview.colorlib.com/theme/namaste/icon-fonts/Flaticon.eot?	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/Flaticond41d.eot	(from https://preview.colorlib.com/theme/namaste/css/flaticon.css)
16:54:51	15944/15944	---M--	200	added ('OK')	font/woff	etag:%22e4a955ef48a6db94983731c7046a41ac%22	https://preview.colorlib.com/theme/namaste/icon-fonts/Flaticon.woff	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/Flaticon.woff	(from https://preview.colorlib.com/theme/namaste/css/flaticon.css)
16:54:52	26816/26816	---MCZ	200	added ('OK')	font/ttf	etag:W/%22946041107f42f3c9637cca27543ec5d8%22	https://preview.colorlib.com/theme/namaste/icon-fonts/Flaticon.ttf	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/Flaticon.ttf	(from https://preview.colorlib.com/theme/namaste/css/flaticon.css)
16:54:52	215014/215014	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2288d28ccbf78e68be1c33a4ed610f3d13%22	https://preview.colorlib.com/theme/namaste/icon-fonts/Flaticon.svg	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/icon-fonts/Flaticon.svg	(from https://preview.colorlib.com/theme/namaste/css/flaticon.css)
16:54:52	2250/2250	---M--	200	added ('OK')	image/png	etag:%2255da37f94fdaf5608f4c28b6c3b8cae7%22	https://preview.colorlib.com/theme/namaste/img/check-icon.png	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/img/check-icon.png	(from https://preview.colorlib.com/theme/namaste/css/style.css)
16:54:53	10007/-1	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2000:54:52%20GMT	https://preview.colorlib.com/theme/namaste/about.html	D:/temp/Miranda/Miranda/preview.colorlib.com/theme/namaste/about.html	(from https://preview.colorlib.com/theme/namaste/index.html)
